dataset,prompt_type,model,config_n,config_k,config_q,run_id,correct,total,errors,accuracy,run_duration_seconds,avg_trial_wall_seconds,avg_trial_api_seconds,system_fallback_count,artifact_dir
pets,nle,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,7.5170,3.7516,2.7015,0,datasets/pets/nle/N2_K5_Q1/run_1
pets,nle,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,7.0831,3.5345,2.3712,0,datasets/pets/nle/N2_K5_Q1/run_2
pets,nle,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,6.1562,3.0726,1.8210,0,datasets/pets/nle/N2_K5_Q1/run_3
pets,nle,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,6.8739,3.4331,2.4439,0,datasets/pets/nle/N2_K5_Q1/run_4
pets,nle,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,6.9721,3.4821,2.3172,0,datasets/pets/nle/N2_K5_Q1/run_5
pets,nle,meta-llama/llama-4-scout,3,1,1,0,2,3,0,0.6667,7.5965,2.5307,2.0667,0,datasets/pets/nle/N3_K1_Q1/run_0
pets,nle,meta-llama/llama-4-scout,3,1,1,1,2,3,0,0.6667,9.8890,3.2942,2.9155,0,datasets/pets/nle/N3_K1_Q1/run_1
pets,nle,meta-llama/llama-4-scout,3,1,1,2,2,3,0,0.6667,9.7761,3.2575,2.9444,0,datasets/pets/nle/N3_K1_Q1/run_2
pets,nle,meta-llama/llama-4-scout,3,1,1,3,2,3,0,0.6667,11.5103,3.8341,3.4587,0,datasets/pets/nle/N3_K1_Q1/run_3
pets,nle,meta-llama/llama-4-scout,3,5,1,0,3,3,0,1.0000,9.8022,3.2648,1.7330,0,datasets/pets/nle/N3_K5_Q1/run_0
pets,nle,meta-llama/llama-4-scout,3,5,1,1,3,3,0,1.0000,11.9958,3.9957,2.3584,0,datasets/pets/nle/N3_K5_Q1/run_1
pets,nle,meta-llama/llama-4-scout,3,5,1,2,3,3,0,1.0000,10.6543,3.5477,1.9577,0,datasets/pets/nle/N3_K5_Q1/run_2
pets,nle,meta-llama/llama-4-scout,3,5,1,3,3,3,0,1.0000,11.4453,3.8116,2.3926,0,datasets/pets/nle/N3_K5_Q1/run_3
pets,nle,meta-llama/llama-4-scout,4,1,1,0,4,4,0,1.0000,10.3670,2.5881,2.0948,0,datasets/pets/nle/N4_K1_Q1/run_0
pets,nle,meta-llama/llama-4-scout,4,1,1,1,3,4,0,0.7500,10.2515,2.5617,2.1580,0,datasets/pets/nle/N4_K1_Q1/run_1
pets,nle,meta-llama/llama-4-scout,4,1,1,2,4,4,0,1.0000,12.3644,3.0884,2.6123,0,datasets/pets/nle/N4_K1_Q1/run_2
pets,nle,meta-llama/llama-4-scout,4,5,1,0,4,4,0,1.0000,18.0131,4.4965,2.6584,0,datasets/pets/nle/N4_K5_Q1/run_0
pets,nle,meta-llama/llama-4-scout,4,5,1,1,4,4,0,1.0000,16.7995,4.1931,2.2940,0,datasets/pets/nle/N4_K5_Q1/run_1
pets,nle,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,19.5261,4.8736,2.8034,0,datasets/pets/nle/N4_K5_Q1/run_2
pets,features,meta-llama/llama-4-scout,2,1,1,0,2,2,0,1.0000,3.2709,1.6297,1.3266,0,datasets/pets/features/N2_K1_Q1/run_0
pets,features,meta-llama/llama-4-scout,2,1,1,1,2,2,0,1.0000,3.6624,1.8297,1.5151,0,datasets/pets/features/N2_K1_Q1/run_1
pets,features,meta-llama/llama-4-scout,2,1,1,2,2,2,0,1.0000,2.9464,1.4689,1.0877,0,datasets/pets/features/N2_K1_Q1/run_2
pets,features,meta-llama/llama-4-scout,2,1,1,3,2,2,0,1.0000,2.8498,1.4087,1.2329,0,datasets/pets/features/N2_K1_Q1/run_3
pets,features,meta-llama/llama-4-scout,2,1,1,4,2,2,0,1.0000,3.5772,1.7858,1.4950,0,datasets/pets/features/N2_K1_Q1/run_4
pets,features,meta-llama/llama-4-scout,2,1,1,5,2,2,0,1.0000,2.9325,1.4546,1.1958,0,datasets/pets/features/N2_K1_Q1/run_5
pets,features,meta-llama/llama-4-scout,2,5,1,0,2,2,0,1.0000,4.2108,2.1000,1.1129,0,datasets/pets/features/N2_K5_Q1/run_0
pets,features,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,6.3335,3.1648,1.9116,0,datasets/pets/features/N2_K5_Q1/run_1
pets,features,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,4.8774,2.4347,1.3815,0,datasets/pets/features/N2_K5_Q1/run_2
pets,features,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,4.9285,2.4607,1.4051,0,datasets/pets/features/N2_K5_Q1/run_3
pets,features,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,4.3103,2.1491,1.2982,0,datasets/pets/features/N2_K5_Q1/run_4
pets,features,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,3.9764,1.9809,0.9824,0,datasets/pets/features/N2_K5_Q1/run_5
pets,features,meta-llama/llama-4-scout,3,1,1,0,2,3,0,0.6667,4.0208,1.3384,0.9608,0,datasets/pets/features/N3_K1_Q1/run_0
pets,features,meta-llama/llama-4-scout,3,1,1,1,1,3,0,0.3333,4.0174,1.3349,0.9923,0,datasets/pets/features/N3_K1_Q1/run_1
pets,features,meta-llama/llama-4-scout,3,1,1,2,2,3,0,0.6667,4.4979,1.4924,1.0997,0,datasets/pets/features/N3_K1_Q1/run_2
pets,features,meta-llama/llama-4-scout,3,1,1,3,2,3,0,0.6667,4.5892,1.5276,1.1221,0,datasets/pets/features/N3_K1_Q1/run_3
pets,features,meta-llama/llama-4-scout,3,5,1,0,3,3,0,1.0000,7.6751,2.5550,1.1565,0,datasets/pets/features/N3_K5_Q1/run_0
pets,features,meta-llama/llama-4-scout,3,5,1,1,3,3,0,1.0000,7.6492,2.5458,1.0865,0,datasets/pets/features/N3_K5_Q1/run_1
pets,features,meta-llama/llama-4-scout,3,5,1,2,3,3,0,1.0000,9.0861,3.0269,1.4385,0,datasets/pets/features/N3_K5_Q1/run_2
pets,features,meta-llama/llama-4-scout,3,5,1,3,3,3,0,1.0000,8.3592,2.7846,1.2478,0,datasets/pets/features/N3_K5_Q1/run_3
pets,features,meta-llama/llama-4-scout,4,1,1,0,4,4,0,1.0000,6.5776,1.6430,1.1390,0,datasets/pets/features/N4_K1_Q1/run_0
pets,features,meta-llama/llama-4-scout,4,1,1,1,3,4,0,0.7500,6.8220,1.7031,1.1927,0,datasets/pets/features/N4_K1_Q1/run_1
pets,features,meta-llama/llama-4-scout,4,1,1,2,2,4,0,0.5000,5.9864,1.4946,1.0747,0,datasets/pets/features/N4_K1_Q1/run_2
pets,features,meta-llama/llama-4-scout,4,5,1,0,4,4,0,1.0000,14.2404,3.5564,1.5824,0,datasets/pets/features/N4_K5_Q1/run_0
pets,features,meta-llama/llama-4-scout,4,5,1,1,4,4,0,1.0000,15.8483,3.9602,2.1248,0,datasets/pets/features/N4_K5_Q1/run_1
pets,features,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,13.7712,3.4410,1.4401,0,datasets/pets/features/N4_K5_Q1/run_2
pets,rulebased,meta-llama/llama-4-scout,2,1,1,0,2,2,0,1.0000,6.7776,3.3777,3.0591,0,datasets/pets/rulebased/N2_K1_Q1/run_0
pets,rulebased,meta-llama/llama-4-scout,2,1,1,1,2,2,0,1.0000,6.8829,3.4358,3.0943,0,datasets/pets/rulebased/N2_K1_Q1/run_1
pets,rulebased,meta-llama/llama-4-scout,2,1,1,2,2,2,0,1.0000,6.4403,3.2169,2.8795,0,datasets/pets/rulebased/N2_K1_Q1/run_2
pets,rulebased,meta-llama/llama-4-scout,2,1,1,3,2,2,0,1.0000,6.4453,3.2209,2.9537,0,datasets/pets/rulebased/N2_K1_Q1/run_3
pets,rulebased,meta-llama/llama-4-scout,2,1,1,4,2,2,0,1.0000,5.8308,2.9111,2.6776,0,datasets/pets/rulebased/N2_K1_Q1/run_4
pets,rulebased,meta-llama/llama-4-scout,2,1,1,5,2,2,0,1.0000,9.0514,4.5181,4.2482,0,datasets/pets/rulebased/N2_K1_Q1/run_5
pets,rulebased,meta-llama/llama-4-scout,2,5,1,0,2,2,0,1.0000,9.6713,4.8187,3.6208,0,datasets/pets/rulebased/N2_K5_Q1/run_0
pets,rulebased,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,7.4606,3.7252,2.6284,0,datasets/pets/rulebased/N2_K5_Q1/run_1
pets,rulebased,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,6.9476,3.4687,2.7109,0,datasets/pets/rulebased/N2_K5_Q1/run_2
pets,rulebased,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,8.1291,4.0591,2.9739,0,datasets/pets/rulebased/N2_K5_Q1/run_3
pets,rulebased,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,8.1432,4.0688,2.9682,0,datasets/pets/rulebased/N2_K5_Q1/run_4
pets,rulebased,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,10.2773,5.1328,4.0469,0,datasets/pets/rulebased/N2_K5_Q1/run_5
pets,rulebased,meta-llama/llama-4-scout,3,1,1,0,2,3,0,0.6667,10.6664,3.5521,3.1849,0,datasets/pets/rulebased/N3_K1_Q1/run_0
pets,rulebased,meta-llama/llama-4-scout,3,1,1,1,2,3,0,0.6667,9.0973,3.0311,2.6824,0,datasets/pets/rulebased/N3_K1_Q1/run_1
pets,rulebased,meta-llama/llama-4-scout,3,1,1,2,3,3,0,1.0000,10.7227,3.5719,3.1242,0,datasets/pets/rulebased/N3_K1_Q1/run_2
pets,rulebased,meta-llama/llama-4-scout,3,1,1,3,3,3,0,1.0000,10.0314,3.3415,3.0894,0,datasets/pets/rulebased/N3_K1_Q1/run_3
pets,rulebased,meta-llama/llama-4-scout,3,5,1,0,3,3,0,1.0000,13.9815,4.6574,3.1375,0,datasets/pets/rulebased/N3_K5_Q1/run_0
pets,rulebased,meta-llama/llama-4-scout,3,5,1,1,3,3,0,1.0000,14.6593,4.8807,3.3901,0,datasets/pets/rulebased/N3_K5_Q1/run_1
pets,rulebased,meta-llama/llama-4-scout,3,5,1,2,3,3,0,1.0000,15.5317,5.1753,3.4377,0,datasets/pets/rulebased/N3_K5_Q1/run_2
pets,rulebased,meta-llama/llama-4-scout,3,5,1,3,3,3,0,1.0000,15.0334,5.0033,3.6511,0,datasets/pets/rulebased/N3_K5_Q1/run_3
pets,rulebased,meta-llama/llama-4-scout,4,1,1,0,3,4,0,0.7500,20.1519,5.0366,4.5266,0,datasets/pets/rulebased/N4_K1_Q1/run_0
pets,rulebased,meta-llama/llama-4-scout,4,1,1,1,3,4,0,0.7500,20.5668,5.1404,4.7338,0,datasets/pets/rulebased/N4_K1_Q1/run_1
pets,rulebased,meta-llama/llama-4-scout,4,1,1,2,3,4,0,0.7500,16.8407,4.2063,3.7444,0,datasets/pets/rulebased/N4_K1_Q1/run_2
pets,rulebased,meta-llama/llama-4-scout,4,5,1,0,3,4,0,0.7500,29.2418,7.3056,5.2219,0,datasets/pets/rulebased/N4_K5_Q1/run_0
pets,rulebased,meta-llama/llama-4-scout,4,5,1,1,3,4,0,0.7500,22.7578,5.6845,3.7896,0,datasets/pets/rulebased/N4_K5_Q1/run_1
pets,rulebased,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,23.4833,5.8669,3.8602,0,datasets/pets/rulebased/N4_K5_Q1/run_2
pets,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,0,2,2,0,1.0000,6.3399,3.1616,2.8864,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_0
pets,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,1,1,2,0,0.5000,4.8501,2.4082,2.0986,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_1
pets,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,2,2,2,0,1.0000,4.7438,2.3686,2.1125,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_2
pets,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,3,2,2,0,1.0000,5.1776,2.5813,2.2877,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_3
pets,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,4,2,2,0,1.0000,1.9112,0.9495,0.6839,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_4
pets,axioms_ontology_v2,meta-llama/llama-4-scout,2,1,1,5,2,2,0,1.0000,4.7767,2.3798,2.1075,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_5
pets,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,0,2,2,0,1.0000,10.3875,5.1907,4.1120,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_0
pets,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,7.9051,3.9428,2.8117,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_1
pets,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,8.6968,4.3441,3.2418,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_2
pets,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,8.6307,4.2750,3.0126,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_3
pets,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,9.0294,4.5099,3.6010,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_4
pets,axioms_ontology_v2,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,7.7078,3.8445,2.7707,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_5
pets,axioms_ontology_v2,meta-llama/llama-4-scout,3,1,1,0,1,3,0,0.3333,8.1044,2.6981,2.3044,0,datasets/pets/axioms_ontology_v2/N3_K1_Q1/run_0
pets,axioms_ontology_v2,meta-llama/llama-4-scout,3,1,1,1,1,3,0,0.3333,9.3535,3.1149,2.6697,0,datasets/pets/axioms_ontology_v2/N3_K1_Q1/run_1
pets,axioms_ontology_v2,meta-llama/llama-4-scout,3,1,1,2,1,3,0,0.3333,7.4043,2.4566,2.1221,0,datasets/pets/axioms_ontology_v2/N3_K1_Q1/run_2
pets,axioms_ontology_v2,meta-llama/llama-4-scout,3,1,1,3,3,3,0,1.0000,4.9063,1.6338,1.2571,0,datasets/pets/axioms_ontology_v2/N3_K1_Q1/run_3
pets,axioms_ontology_v2,meta-llama/llama-4-scout,3,5,1,0,3,3,0,1.0000,14.0519,4.6766,3.2165,0,datasets/pets/axioms_ontology_v2/N3_K5_Q1/run_0
pets,axioms_ontology_v2,meta-llama/llama-4-scout,3,5,1,1,3,3,0,1.0000,13.6844,4.5562,3.0658,0,datasets/pets/axioms_ontology_v2/N3_K5_Q1/run_1
pets,axioms_ontology_v2,meta-llama/llama-4-scout,3,5,1,2,3,3,0,1.0000,14.2661,4.7516,3.3473,0,datasets/pets/axioms_ontology_v2/N3_K5_Q1/run_2
pets,axioms_ontology_v2,meta-llama/llama-4-scout,3,5,1,3,3,3,0,1.0000,13.5973,4.5303,2.8641,0,datasets/pets/axioms_ontology_v2/N3_K5_Q1/run_3
pets,axioms_ontology_v2,meta-llama/llama-4-scout,4,1,1,0,4,4,0,1.0000,9.0866,2.2672,1.8544,0,datasets/pets/axioms_ontology_v2/N4_K1_Q1/run_0
pets,axioms_ontology_v2,meta-llama/llama-4-scout,4,1,1,1,4,4,0,1.0000,15.9106,3.9745,3.4362,0,datasets/pets/axioms_ontology_v2/N4_K1_Q1/run_1
pets,axioms_ontology_v2,meta-llama/llama-4-scout,4,1,1,2,4,4,0,1.0000,11.0103,2.7403,2.2097,0,datasets/pets/axioms_ontology_v2/N4_K1_Q1/run_2
pets,axioms_ontology_v2,meta-llama/llama-4-scout,4,5,1,0,4,4,0,1.0000,23.1601,5.7718,3.8696,0,datasets/pets/axioms_ontology_v2/N4_K5_Q1/run_0
pets,axioms_ontology_v2,meta-llama/llama-4-scout,4,5,1,1,4,4,0,1.0000,20.1789,5.0417,3.1831,0,datasets/pets/axioms_ontology_v2/N4_K5_Q1/run_1
pets,axioms_ontology_v2,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,18.5782,4.6323,3.0175,0,datasets/pets/axioms_ontology_v2/N4_K5_Q1/run_2
cifar10,classification,meta-llama/llama-4-scout,2,1,1,0,2,2,0,1.0000,0.6390,0.3156,0.2510,0,datasets/cifar10/classification/N2_K1_Q1/run_0
cifar10,classification,meta-llama/llama-4-scout,2,1,1,1,1,2,0,0.5000,1.1759,0.5743,0.5419,0,datasets/cifar10/classification/N2_K1_Q1/run_1
cifar10,classification,meta-llama/llama-4-scout,2,1,1,2,2,2,0,1.0000,1.0309,0.5105,0.4541,0,datasets/cifar10/classification/N2_K1_Q1/run_2
cifar10,classification,meta-llama/llama-4-scout,2,1,1,3,2,2,0,1.0000,1.1134,0.5462,0.4945,0,datasets/cifar10/classification/N2_K1_Q1/run_3
cifar10,classification,meta-llama/llama-4-scout,2,1,1,4,2,2,0,1.0000,1.4417,0.7123,0.6656,0,datasets/cifar10/classification/N2_K1_Q1/run_4
cifar10,classification,meta-llama/llama-4-scout,2,1,1,5,2,2,0,1.0000,1.5188,0.7549,0.7287,0,datasets/cifar10/classification/N2_K1_Q1/run_5
cifar10,classification,meta-llama/llama-4-scout,2,5,1,0,2,2,0,1.0000,1.8315,0.9076,0.7230,0,datasets/cifar10/classification/N2_K5_Q1/run_0
cifar10,classification,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,2.3828,1.1721,0.9012,0,datasets/cifar10/classification/N2_K5_Q1/run_1
cifar10,classification,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,2.9995,1.4282,1.2207,0,datasets/cifar10/classification/N2_K5_Q1/run_2
cifar10,classification,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,1.7903,0.8894,0.6166,0,datasets/cifar10/classification/N2_K5_Q1/run_3
cifar10,classification,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,3.7485,1.8606,1.5236,0,datasets/cifar10/classification/N2_K5_Q1/run_4
cifar10,classification,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,2.7031,1.3477,1.0407,0,datasets/cifar10/classification/N2_K5_Q1/run_5
cifar10,classification,meta-llama/llama-4-scout,3,1,1,0,3,3,0,1.0000,1.7822,0.5918,0.5003,0,datasets/cifar10/classification/N3_K1_Q1/run_0
cifar10,classification,meta-llama/llama-4-scout,3,1,1,1,2,3,0,0.6667,1.9521,0.6469,0.5917,0,datasets/cifar10/classification/N3_K1_Q1/run_1
cifar10,classification,meta-llama/llama-4-scout,3,1,1,2,3,3,0,1.0000,2.6070,0.8651,0.7403,0,datasets/cifar10/classification/N3_K1_Q1/run_2
cifar10,classification,meta-llama/llama-4-scout,3,1,1,3,1,3,0,0.3333,2.7533,0.9133,0.8573,0,datasets/cifar10/classification/N3_K1_Q1/run_3
cifar10,classification,meta-llama/llama-4-scout,3,5,1,0,3,3,0,1.0000,3.6000,1.1857,0.8429,0,datasets/cifar10/classification/N3_K5_Q1/run_0
cifar10,classification,meta-llama/llama-4-scout,3,5,1,1,3,3,0,1.0000,3.9076,1.2900,0.9627,0,datasets/cifar10/classification/N3_K5_Q1/run_1
cifar10,classification,meta-llama/llama-4-scout,3,5,1,2,3,3,0,1.0000,3.9030,1.2868,0.9586,0,datasets/cifar10/classification/N3_K5_Q1/run_2
cifar10,classification,meta-llama/llama-4-scout,3,5,1,3,3,3,0,1.0000,4.6920,1.5612,1.1946,0,datasets/cifar10/classification/N3_K5_Q1/run_3
cifar10,classification,meta-llama/llama-4-scout,4,1,1,0,1,4,0,0.2500,2.5564,0.6255,0.5048,0,datasets/cifar10/classification/N4_K1_Q1/run_0
cifar10,classification,meta-llama/llama-4-scout,4,1,1,1,3,4,0,0.7500,4.0070,0.9972,0.8753,0,datasets/cifar10/classification/N4_K1_Q1/run_1
cifar10,classification,meta-llama/llama-4-scout,4,1,1,2,3,4,0,0.7500,2.3597,0.5885,0.4985,0,datasets/cifar10/classification/N4_K1_Q1/run_2
cifar10,classification,meta-llama/llama-4-scout,4,5,1,0,4,4,0,1.0000,5.0063,1.2493,0.8833,0,datasets/cifar10/classification/N4_K5_Q1/run_0
cifar10,classification,meta-llama/llama-4-scout,4,5,1,1,4,4,0,1.0000,5.5594,1.3815,0.9365,0,datasets/cifar10/classification/N4_K5_Q1/run_1
cifar10,classification,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,4.5003,1.1151,0.6779,0,datasets/cifar10/classification/N4_K5_Q1/run_2
cifar10,nle,meta-llama/llama-4-scout,2,1,1,0,2,2,0,1.0000,3.7514,1.8696,1.8026,0,datasets/cifar10/nle/N2_K1_Q1/run_0
cifar10,nle,meta-llama/llama-4-scout,2,1,1,1,1,2,0,0.5000,2.1191,1.0574,0.9639,0,datasets/cifar10/nle/N2_K1_Q1/run_1
cifar10,nle,meta-llama/llama-4-scout,2,1,1,2,2,2,0,1.0000,4.0855,2.0350,1.9880,0,datasets/cifar10/nle/N2_K1_Q1/run_2
cifar10,nle,meta-llama/llama-4-scout,2,1,1,3,2,2,0,1.0000,3.5386,1.7627,1.6946,0,datasets/cifar10/nle/N2_K1_Q1/run_3
cifar10,nle,meta-llama/llama-4-scout,2,1,1,4,2,2,0,1.0000,2.2294,1.0941,1.0344,0,datasets/cifar10/nle/N2_K1_Q1/run_4
cifar10,nle,meta-llama/llama-4-scout,2,1,1,5,2,2,0,1.0000,3.9034,1.9450,1.8859,0,datasets/cifar10/nle/N2_K1_Q1/run_5
cifar10,nle,meta-llama/llama-4-scout,2,5,1,0,2,2,0,1.0000,3.9473,1.9684,1.7515,0,datasets/cifar10/nle/N2_K5_Q1/run_0
cifar10,nle,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,3.6436,1.8106,1.5722,0,datasets/cifar10/nle/N2_K5_Q1/run_1
cifar10,nle,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,4.4204,2.1868,1.9485,0,datasets/cifar10/nle/N2_K5_Q1/run_2
cifar10,nle,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,4.4136,2.1891,1.9223,0,datasets/cifar10/nle/N2_K5_Q1/run_3
cifar10,nle,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,3.6661,1.8304,1.6287,0,datasets/cifar10/nle/N2_K5_Q1/run_4
cifar10,nle,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,3.8746,1.9187,1.6781,0,datasets/cifar10/nle/N2_K5_Q1/run_5
cifar10,nle,meta-llama/llama-4-scout,3,1,1,0,3,3,0,1.0000,5.7935,1.9260,1.8244,0,datasets/cifar10/nle/N3_K1_Q1/run_0
cifar10,nle,meta-llama/llama-4-scout,3,1,1,1,2,3,0,0.6667,6.4663,2.1445,2.0542,0,datasets/cifar10/nle/N3_K1_Q1/run_1
cifar10,nle,meta-llama/llama-4-scout,3,1,1,2,2,3,0,0.6667,6.4355,2.1244,2.0684,0,datasets/cifar10/nle/N3_K1_Q1/run_2
cifar10,nle,meta-llama/llama-4-scout,3,1,1,3,2,3,0,0.6667,9.4396,3.1419,3.0588,0,datasets/cifar10/nle/N3_K1_Q1/run_3
cifar10,nle,meta-llama/llama-4-scout,3,5,1,0,3,3,0,1.0000,8.0528,2.6658,2.3244,0,datasets/cifar10/nle/N3_K5_Q1/run_0
cifar10,nle,meta-llama/llama-4-scout,3,5,1,1,3,3,0,1.0000,6.4656,2.1463,1.8784,0,datasets/cifar10/nle/N3_K5_Q1/run_1
cifar10,nle,meta-llama/llama-4-scout,3,5,1,2,3,3,0,1.0000,6.0911,2.0232,1.7131,0,datasets/cifar10/nle/N3_K5_Q1/run_2
cifar10,nle,meta-llama/llama-4-scout,3,5,1,3,3,3,0,1.0000,7.1966,2.3896,2.2285,0,datasets/cifar10/nle/N3_K5_Q1/run_3
cifar10,nle,meta-llama/llama-4-scout,4,1,1,0,3,4,0,0.7500,6.6688,1.6613,1.5766,0,datasets/cifar10/nle/N4_K1_Q1/run_0
cifar10,nle,meta-llama/llama-4-scout,4,1,1,1,3,4,0,0.7500,5.6428,1.4015,1.3091,0,datasets/cifar10/nle/N4_K1_Q1/run_1
cifar10,nle,meta-llama/llama-4-scout,4,1,1,2,4,4,0,1.0000,7.4703,1.8567,1.7769,0,datasets/cifar10/nle/N4_K1_Q1/run_2
cifar10,nle,meta-llama/llama-4-scout,4,5,1,0,4,4,0,1.0000,11.0094,2.7366,2.3073,0,datasets/cifar10/nle/N4_K5_Q1/run_0
cifar10,nle,meta-llama/llama-4-scout,4,5,1,1,4,4,0,1.0000,11.2837,2.8081,2.3930,0,datasets/cifar10/nle/N4_K5_Q1/run_1
cifar10,nle,meta-llama/llama-4-scout,4,5,1,2,4,4,0,1.0000,9.0096,2.2457,1.8225,0,datasets/cifar10/nle/N4_K5_Q1/run_2
cifar10,features,meta-llama/llama-4-scout,2,1,1,0,2,2,0,1.0000,1.6574,0.8222,0.7545,0,datasets/cifar10/features/N2_K1_Q1/run_0
cifar10,features,meta-llama/llama-4-scout,2,1,1,1,1,2,0,0.5000,2.1620,1.0756,1.0222,0,datasets/cifar10/features/N2_K1_Q1/run_1
cifar10,features,meta-llama/llama-4-scout,2,1,1,2,2,2,0,1.0000,1.7891,0.8748,0.8377,0,datasets/cifar10/features/N2_K1_Q1/run_2
cifar10,features,meta-llama/llama-4-scout,2,1,1,3,2,2,0,1.0000,1.9157,0.9547,0.8856,0,datasets/cifar10/features/N2_K1_Q1/run_3
cifar10,features,meta-llama/llama-4-scout,2,1,1,4,2,2,0,1.0000,1.7367,0.8654,0.8171,0,datasets/cifar10/features/N2_K1_Q1/run_4
cifar10,features,meta-llama/llama-4-scout,2,1,1,5,2,2,0,1.0000,1.8547,0.9227,0.8826,0,datasets/cifar10/features/N2_K1_Q1/run_5
cifar10,features,meta-llama/llama-4-scout,2,5,1,0,2,2,0,1.0000,2.2812,1.1269,0.8933,0,datasets/cifar10/features/N2_K5_Q1/run_0
cifar10,features,meta-llama/llama-4-scout,2,5,1,1,2,2,0,1.0000,2.3704,1.1719,0.9754,0,datasets/cifar10/features/N2_K5_Q1/run_1
cifar10,features,meta-llama/llama-4-scout,2,5,1,2,2,2,0,1.0000,2.2084,1.0987,0.8490,0,datasets/cifar10/features/N2_K5_Q1/run_2
cifar10,features,meta-llama/llama-4-scout,2,5,1,3,2,2,0,1.0000,2.5558,1.2617,1.0171,0,datasets/cifar10/features/N2_K5_Q1/run_3
cifar10,features,meta-llama/llama-4-scout,2,5,1,4,2,2,0,1.0000,2.4305,1.2127,1.0134,0,datasets/cifar10/features/N2_K5_Q1/run_4
cifar10,features,meta-llama/llama-4-scout,2,5,1,5,2,2,0,1.0000,3.9732,1.9813,1.7664,0,datasets/cifar10/features/N2_K5_Q1/run_5
cifar10,features,meta-llama/llama-4-scout,3,1,1,0,3,3,0,1.0000,3.3159,1.1018,1.0358,0,datasets/cifar10/features/N3_K1_Q1/run_0
cifar10,features,meta-llama/llama-4-scout,3,1,1,1,2,3,0,0.6667,3.1894,1.0588,0.9918,0,datasets/cifar10/features/N3_K1_Q1/run_1
cifar10,features,meta-llama/llama-4-scout,3,1,1,2,3,3,0,1.0000,2.7429,0.8991,0.8213,0,datasets/cifar10/features/N3_K1_Q1/run_2
cifar10,features,meta-llama/llama-4-scout,3,1,1,3,2,3,0,0.6667,2.8246,0.9398,0.8785,0,datasets/cifar10/features/N3_K1_Q1/run_3
