dataset,prompt_type,model,config_n,config_k,config_q,run_id,correct,total,errors,accuracy,run_duration_seconds,avg_trial_wall_seconds,avg_trial_api_seconds,system_fallback_count,artifact_dir
pets,classification,qwen/qwen3-vl-8b-instruct,4,5,1,1,4,4,0,1.0000,12.6569,3.1602,1.3047,0,datasets/pets/classification/N4_K5_Q1/run_1
pets,classification,qwen/qwen3-vl-8b-instruct,4,5,1,2,4,4,0,1.0000,12.2747,3.0648,1.2325,0,datasets/pets/classification/N4_K5_Q1/run_2
pets,nle,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,8.5494,4.2708,4.0350,0,datasets/pets/nle/N2_K1_Q1/run_0
pets,nle,qwen/qwen3-vl-8b-instruct,2,1,1,1,2,2,0,1.0000,4.6213,2.3088,2.0423,0,datasets/pets/nle/N2_K1_Q1/run_1
pets,nle,qwen/qwen3-vl-8b-instruct,2,1,1,2,2,2,0,1.0000,4.6237,2.3102,2.0684,0,datasets/pets/nle/N2_K1_Q1/run_2
pets,nle,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,5.4803,2.7363,2.4668,0,datasets/pets/nle/N2_K1_Q1/run_3
pets,nle,qwen/qwen3-vl-8b-instruct,2,1,1,4,2,2,0,1.0000,4.5755,2.2855,1.9180,0,datasets/pets/nle/N2_K1_Q1/run_4
pets,nle,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,7.6950,3.8443,3.5334,0,datasets/pets/nle/N2_K1_Q1/run_5
pets,nle,qwen/qwen3-vl-8b-instruct,2,5,1,0,2,2,0,1.0000,6.0157,3.0041,2.0348,0,datasets/pets/nle/N2_K5_Q1/run_0
pets,nle,qwen/qwen3-vl-8b-instruct,2,5,1,1,2,2,0,1.0000,6.3914,3.1890,2.1994,0,datasets/pets/nle/N2_K5_Q1/run_1
pets,nle,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,5.5652,2.7786,1.9549,0,datasets/pets/nle/N2_K5_Q1/run_2
pets,nle,qwen/qwen3-vl-8b-instruct,2,5,1,3,2,2,0,1.0000,6.9239,3.4576,2.5765,0,datasets/pets/nle/N2_K5_Q1/run_3
pets,nle,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,8.6178,4.3009,3.1888,0,datasets/pets/nle/N2_K5_Q1/run_4
pets,nle,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,8.2720,4.1279,2.8668,0,datasets/pets/nle/N2_K5_Q1/run_5
pets,nle,qwen/qwen3-vl-8b-instruct,3,1,1,0,2,3,0,0.6667,13.2204,4.3994,4.0393,0,datasets/pets/nle/N3_K1_Q1/run_0
pets,nle,qwen/qwen3-vl-8b-instruct,3,1,1,1,2,3,0,0.6667,11.6898,3.8953,3.3964,0,datasets/pets/nle/N3_K1_Q1/run_1
pets,nle,qwen/qwen3-vl-8b-instruct,3,1,1,2,3,3,0,1.0000,6.5867,2.1934,1.8053,0,datasets/pets/nle/N3_K1_Q1/run_2
pets,nle,qwen/qwen3-vl-8b-instruct,3,1,1,3,1,3,0,0.3333,8.3638,2.7863,2.3331,0,datasets/pets/nle/N3_K1_Q1/run_3
pets,nle,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,13.3335,4.4416,2.8774,0,datasets/pets/nle/N3_K5_Q1/run_0
pets,nle,qwen/qwen3-vl-8b-instruct,3,5,1,1,3,3,0,1.0000,15.8019,5.2592,3.5809,0,datasets/pets/nle/N3_K5_Q1/run_1
pets,nle,qwen/qwen3-vl-8b-instruct,3,5,1,2,3,3,0,1.0000,11.8599,3.9510,2.6346,0,datasets/pets/nle/N3_K5_Q1/run_2
pets,nle,qwen/qwen3-vl-8b-instruct,3,5,1,3,3,3,0,1.0000,16.2029,5.3988,4.0281,0,datasets/pets/nle/N3_K5_Q1/run_3
pets,nle,qwen/qwen3-vl-8b-instruct,4,1,1,0,3,4,0,0.7500,13.3570,3.3364,2.9281,0,datasets/pets/nle/N4_K1_Q1/run_0
pets,nle,qwen/qwen3-vl-8b-instruct,4,1,1,1,3,4,0,0.7500,9.1293,2.2812,1.7546,0,datasets/pets/nle/N4_K1_Q1/run_1
pets,nle,qwen/qwen3-vl-8b-instruct,4,1,1,2,4,4,0,1.0000,12.9567,3.2376,2.6609,0,datasets/pets/nle/N4_K1_Q1/run_2
pets,nle,qwen/qwen3-vl-8b-instruct,4,5,1,0,4,4,0,1.0000,16.7148,4.1760,2.2920,0,datasets/pets/nle/N4_K5_Q1/run_0
pets,nle,qwen/qwen3-vl-8b-instruct,4,5,1,1,4,4,0,1.0000,20.7826,5.1920,3.0577,0,datasets/pets/nle/N4_K5_Q1/run_1
pets,nle,qwen/qwen3-vl-8b-instruct,4,5,1,2,4,4,0,1.0000,20.0793,5.0174,3.2407,0,datasets/pets/nle/N4_K5_Q1/run_2
pets,features,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,2.9468,1.4668,1.2675,0,datasets/pets/features/N2_K1_Q1/run_0
pets,features,qwen/qwen3-vl-8b-instruct,2,1,1,1,2,2,0,1.0000,2.2379,1.1161,0.8647,0,datasets/pets/features/N2_K1_Q1/run_1
pets,features,qwen/qwen3-vl-8b-instruct,2,1,1,2,2,2,0,1.0000,2.4387,1.2170,0.8971,0,datasets/pets/features/N2_K1_Q1/run_2
pets,features,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,2.4726,1.2311,0.9912,0,datasets/pets/features/N2_K1_Q1/run_3
pets,features,qwen/qwen3-vl-8b-instruct,2,1,1,4,2,2,0,1.0000,2.6576,1.3239,1.1222,0,datasets/pets/features/N2_K1_Q1/run_4
pets,features,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,2.8889,1.4378,1.0991,0,datasets/pets/features/N2_K1_Q1/run_5
pets,features,qwen/qwen3-vl-8b-instruct,2,5,1,0,2,2,0,1.0000,7.0747,3.5327,2.3814,0,datasets/pets/features/N2_K5_Q1/run_0
pets,features,qwen/qwen3-vl-8b-instruct,2,5,1,1,2,2,0,1.0000,4.2197,2.1038,1.1182,0,datasets/pets/features/N2_K5_Q1/run_1
pets,features,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,4.4479,2.2196,1.2308,0,datasets/pets/features/N2_K5_Q1/run_2
pets,features,qwen/qwen3-vl-8b-instruct,2,5,1,3,2,2,0,1.0000,7.0221,3.5029,2.4543,0,datasets/pets/features/N2_K5_Q1/run_3
pets,features,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,5.0385,2.5093,1.5946,0,datasets/pets/features/N2_K5_Q1/run_4
pets,features,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,4.1780,2.0654,1.1395,0,datasets/pets/features/N2_K5_Q1/run_5
pets,features,qwen/qwen3-vl-8b-instruct,3,1,1,0,2,3,0,0.6667,3.6136,1.2005,0.8245,0,datasets/pets/features/N3_K1_Q1/run_0
pets,features,qwen/qwen3-vl-8b-instruct,3,1,1,1,2,3,0,0.6667,3.6047,1.1941,0.8573,0,datasets/pets/features/N3_K1_Q1/run_1
pets,features,qwen/qwen3-vl-8b-instruct,3,1,1,2,3,3,0,1.0000,6.2949,2.0958,1.6730,0,datasets/pets/features/N3_K1_Q1/run_2
pets,features,qwen/qwen3-vl-8b-instruct,3,1,1,3,2,3,0,0.6667,3.9473,1.3141,0.9399,0,datasets/pets/features/N3_K1_Q1/run_3
pets,features,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,9.1761,3.0536,1.4271,0,datasets/pets/features/N3_K5_Q1/run_0
pets,features,qwen/qwen3-vl-8b-instruct,3,5,1,1,3,3,0,1.0000,9.0632,3.0177,1.2101,0,datasets/pets/features/N3_K5_Q1/run_1
pets,features,qwen/qwen3-vl-8b-instruct,3,5,1,2,3,3,0,1.0000,8.1417,2.7101,1.2725,0,datasets/pets/features/N3_K5_Q1/run_2
pets,features,qwen/qwen3-vl-8b-instruct,3,5,1,3,3,3,0,1.0000,8.2520,2.7455,1.2511,0,datasets/pets/features/N3_K5_Q1/run_3
pets,features,qwen/qwen3-vl-8b-instruct,4,1,1,0,3,4,0,0.7500,8.2124,2.0497,1.5939,0,datasets/pets/features/N4_K1_Q1/run_0
pets,features,qwen/qwen3-vl-8b-instruct,4,1,1,1,3,4,0,0.7500,9.2080,2.3004,1.7475,0,datasets/pets/features/N4_K1_Q1/run_1
pets,features,qwen/qwen3-vl-8b-instruct,4,1,1,2,4,4,0,1.0000,6.9057,1.7241,1.2936,0,datasets/pets/features/N4_K1_Q1/run_2
pets,features,qwen/qwen3-vl-8b-instruct,4,5,1,0,4,4,0,1.0000,15.1006,3.7713,1.7998,0,datasets/pets/features/N4_K5_Q1/run_0
pets,features,qwen/qwen3-vl-8b-instruct,4,5,1,1,3,4,0,0.7500,14.3290,3.5795,1.4757,0,datasets/pets/features/N4_K5_Q1/run_1
pets,features,qwen/qwen3-vl-8b-instruct,4,5,1,2,4,4,0,1.0000,14.6851,3.6651,1.6608,0,datasets/pets/features/N4_K5_Q1/run_2
pets,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,6.3914,3.1901,2.9001,0,datasets/pets/rulebased/N2_K1_Q1/run_0
pets,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,1,2,2,0,1.0000,5.8556,2.9258,2.6367,0,datasets/pets/rulebased/N2_K1_Q1/run_1
pets,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,2,2,2,0,1.0000,4.8066,2.3992,2.1341,0,datasets/pets/rulebased/N2_K1_Q1/run_2
pets,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,5.7042,2.8485,2.5401,0,datasets/pets/rulebased/N2_K1_Q1/run_3
pets,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,4,2,2,0,1.0000,5.3340,2.6653,2.2695,0,datasets/pets/rulebased/N2_K1_Q1/run_4
pets,rulebased,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,5.3475,2.6704,2.4172,0,datasets/pets/rulebased/N2_K1_Q1/run_5
pets,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,0,2,2,0,1.0000,7.5583,3.7747,2.6634,0,datasets/pets/rulebased/N2_K5_Q1/run_0
pets,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,1,2,2,0,1.0000,7.0737,3.5327,2.4804,0,datasets/pets/rulebased/N2_K5_Q1/run_1
pets,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,8.2610,4.1245,3.1355,0,datasets/pets/rulebased/N2_K5_Q1/run_2
pets,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,3,2,2,0,1.0000,10.3086,5.1501,4.1881,0,datasets/pets/rulebased/N2_K5_Q1/run_3
pets,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,8.7517,4.3683,3.3512,0,datasets/pets/rulebased/N2_K5_Q1/run_4
pets,rulebased,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,7.3858,3.6858,2.6249,0,datasets/pets/rulebased/N2_K5_Q1/run_5
pets,rulebased,qwen/qwen3-vl-8b-instruct,3,1,1,0,1,3,0,0.3333,9.6342,3.2099,2.8390,0,datasets/pets/rulebased/N3_K1_Q1/run_0
pets,rulebased,qwen/qwen3-vl-8b-instruct,3,1,1,1,2,3,0,0.6667,9.3761,3.1198,2.7526,0,datasets/pets/rulebased/N3_K1_Q1/run_1
pets,rulebased,qwen/qwen3-vl-8b-instruct,3,1,1,2,3,3,0,1.0000,9.9893,3.3282,2.9210,0,datasets/pets/rulebased/N3_K1_Q1/run_2
pets,rulebased,qwen/qwen3-vl-8b-instruct,3,1,1,3,1,3,0,0.3333,9.8171,3.2709,2.8910,0,datasets/pets/rulebased/N3_K1_Q1/run_3
pets,rulebased,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,15.9900,5.3241,3.7548,0,datasets/pets/rulebased/N3_K5_Q1/run_0
pets,rulebased,qwen/qwen3-vl-8b-instruct,3,5,1,1,3,3,0,1.0000,14.3580,4.7820,3.4952,0,datasets/pets/rulebased/N3_K5_Q1/run_1
pets,rulebased,qwen/qwen3-vl-8b-instruct,3,5,1,2,3,3,0,1.0000,12.3714,4.1204,2.6003,0,datasets/pets/rulebased/N3_K5_Q1/run_2
pets,rulebased,qwen/qwen3-vl-8b-instruct,3,5,1,3,3,3,0,1.0000,14.5307,4.8402,3.3663,0,datasets/pets/rulebased/N3_K5_Q1/run_3
pets,rulebased,qwen/qwen3-vl-8b-instruct,4,1,1,0,3,4,0,0.7500,15.7545,3.9361,3.4143,0,datasets/pets/rulebased/N4_K1_Q1/run_0
pets,rulebased,qwen/qwen3-vl-8b-instruct,4,1,1,1,3,4,0,0.7500,16.8736,4.2161,3.7221,0,datasets/pets/rulebased/N4_K1_Q1/run_1
pets,rulebased,qwen/qwen3-vl-8b-instruct,4,1,1,2,4,4,0,1.0000,14.0273,3.5045,3.0483,0,datasets/pets/rulebased/N4_K1_Q1/run_2
pets,rulebased,qwen/qwen3-vl-8b-instruct,4,5,1,0,4,4,0,1.0000,23.8886,5.9689,3.9179,0,datasets/pets/rulebased/N4_K5_Q1/run_0
pets,rulebased,qwen/qwen3-vl-8b-instruct,4,5,1,1,3,4,0,0.7500,22.8538,5.7059,3.8400,0,datasets/pets/rulebased/N4_K5_Q1/run_1
pets,rulebased,qwen/qwen3-vl-8b-instruct,4,5,1,2,4,4,0,1.0000,18.6982,4.6717,2.7629,0,datasets/pets/rulebased/N4_K5_Q1/run_2
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,4.4438,2.2168,1.9392,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_0
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,1,2,2,0,1.0000,3.8084,1.9022,1.8795,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_1
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,2,2,2,0,1.0000,3.2388,1.6140,1.5128,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_2
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,3.9473,1.9697,1.6612,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_3
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,4,2,2,0,1.0000,7.7986,3.8972,3.5487,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_4
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,4.3059,2.1497,1.9141,0,datasets/pets/axioms_ontology_v2/N2_K1_Q1/run_5
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,0,2,2,0,1.0000,7.8905,3.9124,2.9343,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_0
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,1,2,2,0,1.0000,11.9777,5.9832,5.0144,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_1
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,6.8787,3.4370,2.4194,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_2
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,3,2,2,0,1.0000,6.0703,3.0326,1.9872,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_3
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,6.1834,3.0889,2.0714,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_4
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,7.3527,3.6701,2.5984,0,datasets/pets/axioms_ontology_v2/N2_K5_Q1/run_5
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,1,1,0,2,3,0,0.6667,11.5340,3.8429,3.4014,0,datasets/pets/axioms_ontology_v2/N3_K1_Q1/run_0
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,1,1,1,2,3,0,0.6667,8.6721,2.8877,2.4777,0,datasets/pets/axioms_ontology_v2/N3_K1_Q1/run_1
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,1,1,2,3,3,0,1.0000,7.2022,2.3941,2.0154,0,datasets/pets/axioms_ontology_v2/N3_K1_Q1/run_2
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,1,1,3,2,3,0,0.6667,7.9620,2.6515,2.2696,0,datasets/pets/axioms_ontology_v2/N3_K1_Q1/run_3
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,12.1039,4.0297,2.5678,0,datasets/pets/axioms_ontology_v2/N3_K5_Q1/run_0
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,5,1,1,3,3,0,1.0000,11.2496,3.7477,2.4615,0,datasets/pets/axioms_ontology_v2/N3_K5_Q1/run_1
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,5,1,2,3,3,0,1.0000,11.8013,3.9296,2.7556,0,datasets/pets/axioms_ontology_v2/N3_K5_Q1/run_2
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,3,5,1,3,3,3,0,1.0000,12.0460,4.0105,2.6346,0,datasets/pets/axioms_ontology_v2/N3_K5_Q1/run_3
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,1,1,0,2,4,0,0.5000,11.0176,2.7516,2.2868,0,datasets/pets/axioms_ontology_v2/N4_K1_Q1/run_0
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,1,1,1,3,4,0,0.7500,12.0111,2.9979,2.4384,0,datasets/pets/axioms_ontology_v2/N4_K1_Q1/run_1
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,1,1,2,3,4,0,0.7500,11.7570,2.9365,2.4427,0,datasets/pets/axioms_ontology_v2/N4_K1_Q1/run_2
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,5,1,0,3,4,0,0.7500,22.5088,5.6239,3.4882,0,datasets/pets/axioms_ontology_v2/N4_K5_Q1/run_0
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,5,1,1,2,4,0,0.5000,20.5566,5.1358,3.2773,0,datasets/pets/axioms_ontology_v2/N4_K5_Q1/run_1
pets,axioms_ontology_v2,qwen/qwen3-vl-8b-instruct,4,5,1,2,3,4,0,0.7500,21.6191,5.4010,3.3473,0,datasets/pets/axioms_ontology_v2/N4_K5_Q1/run_2
cifar10,classification,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,1.7097,0.8524,0.7672,0,datasets/cifar10/classification/N2_K1_Q1/run_0
cifar10,classification,qwen/qwen3-vl-8b-instruct,2,1,1,1,2,2,0,1.0000,1.5752,0.7809,0.7237,0,datasets/cifar10/classification/N2_K1_Q1/run_1
cifar10,classification,qwen/qwen3-vl-8b-instruct,2,1,1,2,2,2,0,1.0000,1.8812,0.9357,0.8920,0,datasets/cifar10/classification/N2_K1_Q1/run_2
cifar10,classification,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,3.7372,1.8606,1.8117,0,datasets/cifar10/classification/N2_K1_Q1/run_3
cifar10,classification,qwen/qwen3-vl-8b-instruct,2,1,1,4,2,2,0,1.0000,1.6900,0.8433,0.7808,0,datasets/cifar10/classification/N2_K1_Q1/run_4
cifar10,classification,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,1.5893,0.7927,0.7401,0,datasets/cifar10/classification/N2_K1_Q1/run_5
cifar10,classification,qwen/qwen3-vl-8b-instruct,2,5,1,0,2,2,0,1.0000,2.3988,1.1972,0.9970,0,datasets/cifar10/classification/N2_K5_Q1/run_0
cifar10,classification,qwen/qwen3-vl-8b-instruct,2,5,1,1,2,2,0,1.0000,3.1923,1.5942,1.3607,0,datasets/cifar10/classification/N2_K5_Q1/run_1
cifar10,classification,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,2.9872,1.4885,1.2254,0,datasets/cifar10/classification/N2_K5_Q1/run_2
cifar10,classification,qwen/qwen3-vl-8b-instruct,2,5,1,3,2,2,0,1.0000,3.2091,1.6010,1.3989,0,datasets/cifar10/classification/N2_K5_Q1/run_3
cifar10,classification,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,2.3629,1.1797,0.9362,0,datasets/cifar10/classification/N2_K5_Q1/run_4
cifar10,classification,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,3.4111,1.7034,1.4649,0,datasets/cifar10/classification/N2_K5_Q1/run_5
cifar10,classification,qwen/qwen3-vl-8b-instruct,3,1,1,0,3,3,0,1.0000,2.4074,0.7985,0.7186,0,datasets/cifar10/classification/N3_K1_Q1/run_0
cifar10,classification,qwen/qwen3-vl-8b-instruct,3,1,1,1,2,3,0,0.6667,2.2603,0.7502,0.6756,0,datasets/cifar10/classification/N3_K1_Q1/run_1
cifar10,classification,qwen/qwen3-vl-8b-instruct,3,1,1,2,3,3,0,1.0000,2.5429,0.8454,0.7840,0,datasets/cifar10/classification/N3_K1_Q1/run_2
cifar10,classification,qwen/qwen3-vl-8b-instruct,3,1,1,3,3,3,0,1.0000,2.3867,0.7908,0.6873,0,datasets/cifar10/classification/N3_K1_Q1/run_3
cifar10,classification,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,5.5748,1.8491,1.5414,0,datasets/cifar10/classification/N3_K5_Q1/run_0
cifar10,classification,qwen/qwen3-vl-8b-instruct,3,5,1,1,3,3,0,1.0000,4.1610,1.3647,1.0497,0,datasets/cifar10/classification/N3_K5_Q1/run_1
cifar10,classification,qwen/qwen3-vl-8b-instruct,3,5,1,2,3,3,0,1.0000,5.0240,1.6699,1.2951,0,datasets/cifar10/classification/N3_K5_Q1/run_2
cifar10,classification,qwen/qwen3-vl-8b-instruct,3,5,1,3,3,3,0,1.0000,4.5273,1.4858,1.1234,0,datasets/cifar10/classification/N3_K5_Q1/run_3
cifar10,classification,qwen/qwen3-vl-8b-instruct,4,1,1,0,4,4,0,1.0000,3.3293,0.8300,0.7525,0,datasets/cifar10/classification/N4_K1_Q1/run_0
cifar10,classification,qwen/qwen3-vl-8b-instruct,4,1,1,1,3,4,0,0.7500,5.0261,1.2550,1.1698,0,datasets/cifar10/classification/N4_K1_Q1/run_1
cifar10,classification,qwen/qwen3-vl-8b-instruct,4,1,1,2,3,4,0,0.7500,4.6443,1.1586,1.0473,0,datasets/cifar10/classification/N4_K1_Q1/run_2
cifar10,classification,qwen/qwen3-vl-8b-instruct,4,5,1,0,4,4,0,1.0000,5.9960,1.4963,1.0947,0,datasets/cifar10/classification/N4_K5_Q1/run_0
cifar10,classification,qwen/qwen3-vl-8b-instruct,4,5,1,1,4,4,0,1.0000,6.1214,1.5257,1.1469,0,datasets/cifar10/classification/N4_K5_Q1/run_1
cifar10,classification,qwen/qwen3-vl-8b-instruct,4,5,1,2,4,4,0,1.0000,6.0971,1.5207,1.0203,0,datasets/cifar10/classification/N4_K5_Q1/run_2
cifar10,nle,qwen/qwen3-vl-8b-instruct,2,1,1,0,2,2,0,1.0000,3.5381,1.7633,1.6820,0,datasets/cifar10/nle/N2_K1_Q1/run_0
cifar10,nle,qwen/qwen3-vl-8b-instruct,2,1,1,1,2,2,0,1.0000,3.5747,1.7720,1.7080,0,datasets/cifar10/nle/N2_K1_Q1/run_1
cifar10,nle,qwen/qwen3-vl-8b-instruct,2,1,1,2,2,2,0,1.0000,5.7101,2.8519,2.7837,0,datasets/cifar10/nle/N2_K1_Q1/run_2
cifar10,nle,qwen/qwen3-vl-8b-instruct,2,1,1,3,2,2,0,1.0000,4.8597,2.4138,2.3753,0,datasets/cifar10/nle/N2_K1_Q1/run_3
cifar10,nle,qwen/qwen3-vl-8b-instruct,2,1,1,4,1,2,0,0.5000,3.9928,1.9934,1.9221,0,datasets/cifar10/nle/N2_K1_Q1/run_4
cifar10,nle,qwen/qwen3-vl-8b-instruct,2,1,1,5,2,2,0,1.0000,4.9743,2.4856,2.4228,0,datasets/cifar10/nle/N2_K1_Q1/run_5
cifar10,nle,qwen/qwen3-vl-8b-instruct,2,5,1,0,2,2,0,1.0000,5.6087,2.8019,2.5410,0,datasets/cifar10/nle/N2_K5_Q1/run_0
cifar10,nle,qwen/qwen3-vl-8b-instruct,2,5,1,1,2,2,0,1.0000,4.4060,2.1975,1.9136,0,datasets/cifar10/nle/N2_K5_Q1/run_1
cifar10,nle,qwen/qwen3-vl-8b-instruct,2,5,1,2,2,2,0,1.0000,3.7220,1.8510,1.6886,0,datasets/cifar10/nle/N2_K5_Q1/run_2
cifar10,nle,qwen/qwen3-vl-8b-instruct,2,5,1,3,2,2,0,1.0000,3.8163,1.8068,1.5927,0,datasets/cifar10/nle/N2_K5_Q1/run_3
cifar10,nle,qwen/qwen3-vl-8b-instruct,2,5,1,4,2,2,0,1.0000,4.3482,2.1719,1.9221,0,datasets/cifar10/nle/N2_K5_Q1/run_4
cifar10,nle,qwen/qwen3-vl-8b-instruct,2,5,1,5,2,2,0,1.0000,10.0601,5.0241,4.8154,0,datasets/cifar10/nle/N2_K5_Q1/run_5
cifar10,nle,qwen/qwen3-vl-8b-instruct,3,1,1,0,3,3,0,1.0000,7.7824,2.5906,2.5204,0,datasets/cifar10/nle/N3_K1_Q1/run_0
cifar10,nle,qwen/qwen3-vl-8b-instruct,3,1,1,1,2,3,0,0.6667,6.2943,2.0968,2.0217,0,datasets/cifar10/nle/N3_K1_Q1/run_1
cifar10,nle,qwen/qwen3-vl-8b-instruct,3,1,1,2,3,3,0,1.0000,6.2322,2.0735,1.9869,0,datasets/cifar10/nle/N3_K1_Q1/run_2
cifar10,nle,qwen/qwen3-vl-8b-instruct,3,1,1,3,3,3,0,1.0000,6.0201,2.0042,1.9204,0,datasets/cifar10/nle/N3_K1_Q1/run_3
cifar10,nle,qwen/qwen3-vl-8b-instruct,3,5,1,0,3,3,0,1.0000,6.6040,2.1992,1.8559,0,datasets/cifar10/nle/N3_K5_Q1/run_0
cifar10,nle,qwen/qwen3-vl-8b-instruct,3,5,1,1,3,3,0,1.0000,6.2954,2.0935,1.7628,0,datasets/cifar10/nle/N3_K5_Q1/run_1
cifar10,nle,qwen/qwen3-vl-8b-instruct,3,5,1,2,3,3,0,1.0000,7.3773,2.4573,2.1007,0,datasets/cifar10/nle/N3_K5_Q1/run_2
cifar10,nle,qwen/qwen3-vl-8b-instruct,3,5,1,3,3,3,0,1.0000,5.8980,1.9637,1.6061,0,datasets/cifar10/nle/N3_K5_Q1/run_3
cifar10,nle,qwen/qwen3-vl-8b-instruct,4,1,1,0,4,4,0,1.0000,6.6940,1.6702,1.5747,0,datasets/cifar10/nle/N4_K1_Q1/run_0
cifar10,nle,qwen/qwen3-vl-8b-instruct,4,1,1,1,3,4,0,0.7500,7.2171,1.8031,1.6969,0,datasets/cifar10/nle/N4_K1_Q1/run_1
cifar10,nle,qwen/qwen3-vl-8b-instruct,4,1,1,2,3,4,0,0.7500,8.7246,2.1800,2.0823,0,datasets/cifar10/nle/N4_K1_Q1/run_2
